!
! Created by GDAL.
!
@GRID FILE, GRID, 4
        20,     -9999,          ,         7,         1
        66,        37,649281.5943443,650021.3761604,       7535637,       7536956
0.0, 0.0, 0.0
@
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000           0.0532199           0.4350280           1.0359600
           1.8232700           2.7745399           3.8655701           5.0729399
           6.3772202           7.7671900           9.2358904          10.7517004
          12.2507000          13.6683998          14.9496002          16.0533009
          16.9715996          17.7362003          18.3962994          18.9960995
          19.5641003          20.1100006          20.6240997          21.0816994
          21.4514999          21.7075005          21.8449993          21.7430992
          21.7106991          21.6394997          21.5872002          21.5398998
          21.3467007          20.8722000          19.9473000          18.2054005
          15.5831003          12.5481997           9.3483400           6.1850600
           3.2624099           0.8265900       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
           0.0274357           0.2280250           0.6922290           1.3812799
           2.2478800           3.2573700           4.3787098           5.5834298
           6.8504801           8.1794395           9.6099100          11.1352997
          12.6485004          14.0672998          15.3306999          16.3848000
          17.2175999          17.8812008          18.4431992          18.9640999
          19.4913998          20.0393009          20.5809002          21.0718994
          21.4678993          21.7364006          21.8736992          21.8848000
          21.8596992          21.8054008          21.7493000          21.6564007
          21.4104004          20.8621006          19.8211994          18.0557995
          15.5573997          12.6012001           9.4484396           6.3181100
           3.4240501           1.0165700       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
           0.0891957           0.4368820           1.0050499           1.7785300
           2.7195401           3.7885799           4.9485502           6.1658502
           7.4151201           8.6920204          10.0683002          11.5794001
          13.0602999          14.4401999          15.6650000          16.6562004
          17.3777008          17.9284992          18.3875999          18.8222008
          19.3064003          19.8656006          20.4416008          20.9710007
          21.3983002          21.6756001          21.7977009          21.9067001
          21.8745995          21.8122997          21.7282009          21.5750008
          21.2451000          20.5925999          19.4542007          17.6986008
          15.3357000          12.5345001           9.5207396           6.5232100
           3.7768199           1.5481600           0.1724890       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000           0.0001673
           0.0008728       -9999.0000000       -9999.0000000           0.0346214
           0.2348590           0.6768150           1.3450100           2.2077200
           3.2278500           4.3649602           5.5793200           6.8348098
           8.1048899           9.3877802          10.7263002          12.1244001
          13.4932003          14.7667999          15.8966999          16.8001003
          17.4216995          17.8861008          18.2661991          18.6238003
          19.0606003          19.6376991          20.2346992          20.7884007
          21.2439995          21.5228996          21.6142006          21.8061008
          21.7469997          21.6555004          21.5365009          21.3344002
          20.9388008          20.2168007          19.0387993          17.3202000
          15.0763998          12.4330997           9.5824604           6.7461500
           4.1612201           2.0622799           0.5760290       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000          -0.0000309          -0.0009205
          -0.0006787           0.0021060       -9999.0000000           0.0590893
           0.3749260           0.9254590           1.6924500           2.6470301
           3.7520199           4.9663401           6.2495499           7.5640998
           8.8784304          10.1757002          11.4577999          12.7173996
          13.9203997          15.0271997          15.9965000          16.7751007
          17.3470993          17.7731991          18.1219006          18.4591999
          18.8763008          19.4125004          19.9818001          20.5175991
          20.9636993          21.2339001          21.3129997          21.5898991
          21.4943008          21.3640003          21.2203999          20.9969006
          20.5718002          19.8267994          18.6583004          16.9976997
          14.8585997          12.3505001           9.6399298           6.9307299
           4.4480300           2.4002800           0.9086860       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000          -0.0003074          -0.0062091
          -0.0104436          -0.0059271          -0.0000970           0.1121190
           0.5230920           1.1685400           2.0274100           3.0720000
           4.2636600           5.5587902           6.9169202           8.2996197
           9.6647100          10.9680004          12.1780005          13.2897997
          14.3076000          15.2255001          16.0258999          16.6875992
          17.2073994          17.6159000          17.9636002          18.3090992
          18.7101002          19.1837997          19.6882992          20.1658001
          20.5587006          20.8106995          20.9106007          21.2765999
          21.1620007          20.9993000          20.8519001          20.6299000
          20.2017994          19.4671001          18.3409996          16.7551003
          14.7119999          12.3161001           9.7051497           7.0611200
           4.6022401           2.5551400           1.0921100           0.2048190
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000          -0.0000850          -0.0128042
          -0.0239877          -0.0194066           0.0314264           0.2307830
           0.6848440           1.3928500           2.3277800           3.4550300
           4.7299099           6.1005998           7.5278301           8.9760303
          10.3938999          11.7047005          12.8332996          13.7898998
          14.6247997          15.3620005          16.0086994          16.5676003
          17.0375004          17.4304008          17.7789993          18.1247997
          18.5027008          18.9213009          19.3561001          19.7651997
          20.1039009          20.3365002          20.4524994          20.8950996
          20.8012009          20.6636009          20.5116997          20.2812996
          19.8605003          19.1532001          18.0788994          16.5774002
          14.6459999          12.3536997           9.8086100           7.1663599
           4.6391902           2.4856000           0.9650050           0.1992280
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000          -0.0024176          -0.0166580
          -0.0287876          -0.0171943           0.0682365           0.3175980
           0.8113490           1.5691600           2.5681200           3.7672000
           5.1154799           6.5480800           8.0283003           9.5241604
          10.9836998          12.3149004          13.3542004          14.1623001
          14.8436003          15.4323997          15.9503002          16.4272995
          16.8533993          17.2261009          17.5657997          17.9001999
          18.2506008          18.6205997          18.9939995          19.3416996
          19.6333008          19.8463993          19.9710007          20.4692001
          20.4146996          20.3160000          20.1774998          19.9514008
          19.5519009          18.8892994          17.8843002          16.4825001
          14.6731997          12.4897003           9.9988098           7.3179998
           4.6467199           2.2691500           0.5313380       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000          -0.0042731          -0.0139951
          -0.0213621          -0.0077934           0.0783911           0.3406350
           0.8664680           1.6727800           2.7309101           3.9907200
           5.3917999           6.8716898           8.3848200           9.8924999
          11.3414001          12.6381998          13.6218996          14.3543997
          14.9466000          15.4431000          15.8766003          16.2875004
          16.6679993          17.0116997          17.3313999          17.6448002
          17.9652004          18.2929993          18.6158009          18.9130993
          19.1644993          19.3591995          19.4850006          20.0135002
          19.9925003          19.9270992          19.8159008          19.6168003
          19.2591000          18.6623993          17.7481995          16.4605007
          14.7856998          12.7335997          10.3205004           7.6043301
           4.7694201           2.1536801           0.2052890       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000          -0.0003083          -0.0025433          -0.0058112
          -0.0066591           0.0014974           0.0484365           0.2898600
           0.8433380           1.7003000           2.8182700           4.1344500
           5.5790100           7.0869999           8.6058798          10.0881996
          11.4759998          12.6880999          13.6494999          14.3780003
          14.9436998          15.4015999          15.7941999          16.1530991
          16.4866009          16.7950993          17.0865993          17.3729000
          17.6623993          17.9536991          18.2362003          18.4944000
          18.7147007          18.8887005          19.0077000          19.5417995
          19.5405998          19.4976006          19.4181995          19.2574005
          18.9526997          18.4358997          17.6273003          16.4577007
          14.9286003          13.0441999          10.7719002           8.0681801
           5.0979099           2.2897000           0.1641860       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
           0.0006330          -0.0000200          -0.0002086       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000           0.1911880
           0.7632820           1.6704900           2.8511000           4.2242198
           5.7072301           7.2285399           8.7331104          10.1717997
          11.4919004          12.6386003          13.5753002          14.3067999
          14.8715000          15.3170996          15.6871004          16.0132999
          16.3101006          16.5837994          16.8428001          17.0984001
          17.3579006          17.6182003          17.8682995          18.0951996
          18.2882004          18.4403000          18.5464001          19.0692005
          19.0785999          19.0477009          18.9923000          18.8607006
          18.5990009          18.1511002          17.4449005          16.3854008
          15.0033998          13.3008003          11.2356997           8.6187801
           5.5799298           2.7151799           0.5446750       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000           0.0007624
           0.0002179       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000           0.0986595
           0.6614260           1.6169699           2.8616700           4.2917399
           5.8095899           7.3342299           8.8165102          10.2110996
          11.4729996          12.5683002          13.4820995          14.2125998
          14.7782001          15.2163000          15.5712004          15.8768997
          16.1476002          16.3897991          16.6142006          16.8365993
          17.0678997          17.3022003          17.5247002          17.7227001
          17.8880005          18.0158005          18.1033993          18.6053009
          18.6210995          18.6019993          18.5461998          18.4204998
          18.1777000          17.7647991          17.1166992          16.1744003
          14.9252996          13.3549004          11.4038000           8.9122801
           6.0217600           3.2794700           1.1789700           0.0622863
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000           0.0005485
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000           0.0021416       -9999.0000000           0.0364803
           0.5778950           1.5841800           2.8870900           4.3638701
           5.9100800           7.4333801           8.8976603          10.2591000
          11.4778004          12.5303001          13.4256001          14.1501999
          14.7094002          15.1346998          15.4730997          15.7662001
          16.0177002          16.2315006          16.4200001          16.6054001
          16.8115005          17.0233002          17.2187996          17.3862991
          17.5205002          17.6193008          17.6812992          18.1508007
          18.1613998          18.1378994          18.0722008          17.9379005
          17.6952991          17.2984009          16.6968002          15.8430004
          14.6981001          13.2158003          11.3271999           8.9837904
           6.3358402           3.7581000           1.6534100           0.3372880
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000          -0.0008491          -0.0002378
           0.5693500           1.6268600           2.9653101           4.4620500
           6.0158701           7.5465798           9.0051098          10.3505001
          11.5474997          12.5783005          13.4500999          14.1557999
          14.6998997          15.1097002          15.4298000          15.7095003
          15.9411001          16.1289997          16.2859001          16.4337006
          16.6154003          16.7999001          16.9633007          17.0953007
          17.1926003          17.2570000          17.2859001          17.7066002
          17.6982002          17.6571999          17.5741997          17.4244003
          17.1737003          16.7849007          16.2206001          15.4403000
          14.3893995          13.0047998          11.2270002           9.0448999
           6.5899601           4.1473498           2.0336499           0.5149820
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000           0.0085593           0.1236690
           0.7276480           1.7847600           3.1204000           4.6125798
           6.1624398           7.6938000           9.1527395          10.4963999
          11.6892004          12.7105999          13.5579004          14.2363005
          14.7601004          15.1571999          15.4659996          15.7191000
          15.9252996          16.0902004          16.2266006          16.3556004
          16.4974995          16.6404991          16.7639008          16.8560009
          16.9127007          16.9358997          16.9242001          17.2791004
          17.2397995          17.1721001          17.0676003          16.9002991
          16.6399994          16.2556992          15.7223997          15.0142002
          14.0614996          12.7938004          11.1610003           9.1387396
           6.8264298           4.5011802           2.4568200           0.9677900
           0.2190430       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000           0.0019361           0.0662964           0.3411550
           0.9907480           2.0247099           3.3365099           4.8114500
           6.3487201           7.8735499           9.3341904          10.6854000
          11.8841000          12.8987999          13.7233000          14.3730001
          14.8730001          15.2531996          15.5454998          15.7756004
          15.9577999          16.1021996          16.2206993          16.3278999
          16.4337006          16.5338993          16.6154003          16.6662006
          16.6802006          16.6571999          16.5998001          16.8785000
          16.8022003          16.7021999          16.5732002          16.3880005
          16.1219997          15.7490997          15.2481003          14.6113005
          13.7491999          12.5903997          11.0937004           9.2166700
           7.0070701           4.7862701           2.8163700           1.3122100
           0.3707640       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000           0.0039020           0.1262300           0.5194900
           1.2343301           2.2697501           3.5637600           5.0237002
           6.5453401           8.0582199           9.5220404          10.8891001
          12.1042995          13.1155996          13.9152002          14.5356998
          15.0106001          15.3708000          15.6448002          15.8549004
          16.0167007          16.1420002          16.2415009          16.3244991
          16.3978004          16.4605007          16.5039005          16.5154991
          16.4860992          16.4157009          16.3110008          16.5121994
          16.3997002          16.2667007          16.1074009          15.9040003
          15.6375999          15.2902002          14.8427000          14.2608995
          13.4693003          12.3879995          10.9610996           9.1615801
           7.0757298           4.9507599           3.0367801           1.5258100
           0.5197460           0.0712925       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000           0.1699130           0.6563650
           1.4232301           2.4663501           3.7460899           5.1925702
           6.6997199           8.2039404           9.6759796          11.0641003
          12.3074999          13.3189001          14.0934000          14.6907997
          15.1451998          15.4868002          15.7445002          15.9371996
          16.0804996          16.1875992          16.2677002          16.3260002
          16.3696003          16.4006996          16.4125996          16.3913994
          16.3211994          16.2042007          16.0541992          16.1802998
          16.0305996          15.8648996          15.6773996          15.4560003
          15.1892996          14.8676004          14.4715996          13.9534998
          13.2320004          12.2156000          10.8339005           9.0794601
           7.0597200           4.9884300           3.1044800           1.6069601
           0.6163060           0.1412020           0.0170388       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
           0.0014311           0.0217028           0.2551610           0.7719090
           1.5558100           2.5925500           3.8483200           5.2644601
           6.7615199           8.2762499           9.7627897          11.1655998
          12.4182997          13.4375000          14.2161999          14.8100004
          15.2563000          15.5862999          15.8305998          16.0067997
          16.1315002          16.2194996          16.2805996          16.3148994
          16.3327007          16.3370991          16.3227997          16.2770004
          16.1709003          16.0137005          15.8267002          15.8818998
          15.6966000          15.5023003          15.2911997          15.0518999
          14.7785997          14.4729996          14.1259003          13.6820002
          13.0439997          12.1041002          10.7691002           9.0251303
           7.0006900           4.9185400           3.0194600           1.5183400
           0.5511230           0.1000610       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
           0.0079511           0.0814281           0.3410560           0.8568380
           1.6315800           2.6471000           3.8714600           5.2580099
           6.7468500           8.2739697           9.7766600          11.1890001
          12.4407997          13.4723997          14.2742004          14.8806000
          15.3309002          15.6588001          15.8921003          16.0522003
          16.1576004          16.2243004          16.2632999          16.2791996
          16.2772999          16.2590008          16.2187996          16.1441002
          16.0147991          15.8371000          15.6294003          15.6199999
          15.4045000          15.1904001          14.9633999          14.7084999
          14.4214001          14.1148996          13.8120003          13.4461002
          12.8955002          12.0460997          10.7679005           8.9952202
           6.9104300           4.7678599           2.8070700           1.2649699
           0.3326730          -0.0076286          -0.0021286       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
           0.0046344           0.0978032           0.3766650           0.8906000
           1.6502100           2.6399300           3.8312900           5.1907301
           6.6737900           8.2124996           9.7319803          11.1590996
          12.4214001          13.4646997          14.2810001          14.9004002
          15.3599997          15.6912003          15.9191999          16.0664005
          16.1539001          16.2003002          16.2201996          16.2213001
          16.2049007          16.1681995          16.1051006          16.0058994
          15.8624001          15.6780005          15.4650002          15.4035997
          15.1712999          14.9461002          14.7109003          14.4498997
          14.1563997          13.8393002          13.5685997          13.2528000
          12.7523003          11.9645004          10.7546997           8.9215803
           6.7789302           4.5809999           2.5490501           0.9247510
           0.0243399          -0.1685300          -0.0533259       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000           0.0831019           0.3627200           0.8722340
           1.6205699           2.5899000           3.7515900           5.0822802
           6.5624700           8.1093998           9.6416302          11.0871000
          12.3690004          13.4190998          14.2377005          14.8657999
          15.3379002          15.6786003          15.9077997          16.0477009
          16.1215000          16.1513004          16.1573009          16.1497002
          16.1247005          16.0755997          15.9966002          15.8825998
          15.7312002          15.5459003          15.3353004          15.2363005
          15.0039997          14.7746000          14.5400000          14.2876997
          14.0125999          13.7261000          13.4476995          13.1091003
          12.5874996          11.7662001          10.5061998           8.7238197
           6.6115198           4.4229798           2.3888800           0.7504700
          -0.1233150          -0.2477530          -0.0899489       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
           0.0028739           0.0584037           0.3114450           0.8143640
           1.5602601           2.5220301           3.6690199           4.9805498
           6.4448900           7.9795799           9.5065699          10.9589996
          12.2632999          13.3109999          14.1271000          14.7673998
          15.2587004          15.6184998          15.8572998          15.9980001
          16.0669003          16.0865993          16.0846004          16.0771999
          16.0496006          15.9935999          15.9054003          15.7837000
          15.6301003          15.4476995          15.2426996          15.1112003
          14.8852997          14.6630001          14.4397001          14.2059002
          13.9559002          13.6892004          13.3922997          13.0051003
          12.4264002          11.5409002          10.2425003           8.5064201
           6.4626002           4.3372402           2.3831000           0.8657290
           0.0199422          -0.1889720          -0.0739919       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000       -9999.0000000       -9999.0000000       -9999.0000000
       -9999.0000000           0.0065838           0.2334970           0.7361190
           1.4901299           2.4551699           3.6004601           4.9026699
           6.3315601           7.8279500           9.3227396          10.7493000
