1959.0 2.81802291698095e-06
1960.0 2.81802291698095e-06
1961.0 -4.765264126743742e-06
1962.0 3.047068220951767e-06
1963.0 3.047068220951767e-06
1964.0 4.867562135280266e-05
1965.0 5.763243625836154e-05
1966.0 1.4727822182426302e-05
1967.0 4.722507247520539e-05
1968.0 3.338147825824945e-05
1969.0 3.4281272583079636e-05
1970.0 1.9039343821787595e-05
1971.0 1.8503145218772146e-05
1972.0 2.7772015824597435e-05
1973.0 8.000629137688736e-05
1974.0 3.44937670672017e-05
1975.0 0.00015751084206581584
1976.0 7.302659970174587e-05
1977.0 3.260758273547733e-05
1978.0 3.1967045097279725e-05
1979.0 4.428603959921374e-05
1980.0 1.8591486948212247e-05
1981.0 2.0710663858065775e-05
1982.0 4.1028425221393376e-05
1983.0 6.309820675895167e-05
1984.0 4.422199580541166e-05
1985.0 1.19518047733497e-05
1986.0 5.397256224787866e-05
1987.0 2.8590478864201526e-05
1988.0 1.3387075423879814e-05
1989.0 7.342982891636365e-05
1990.0 2.4281722578367427e-05
1991.0 3.333395082238262e-05
1992.0 7.942384392516268e-05
1993.0 6.401172252605214e-05
1994.0 2.4665464160422278e-05
1995.0 3.392616581001602e-05
1996.0 4.0354901773066776e-05
1997.0 4.256834481993613e-05
1998.0 1.0035985253313806e-05
1999.0 2.5237999531640415e-06
2000.0 5.089270404353098e-05
2001.0 2.2114228215020905e-05
2002.0 4.861586854530893e-05
2003.0 2.108762114090539e-06
2004.0 1.2501862049914819e-05
2005.0 2.4964034526854205e-05
2006.0 1.9372391260375786e-05
2007.0 1.938237792673792e-05
2008.0 3.3890470843025636e-05
2009.0 4.112709976502864e-05
2010.0 1.917872723692796e-05
2011.0 8.522195426578477e-06
2012.0 5.293965208075484e-05
2013.0 1.3256941142381628e-05
2014.0 3.0064745947934145e-05
2015.0 1.5685947218610534e-05
2016.0 3.298411036218306e-05
2017.0 3.0296761575593217e-05
2018.0 1.5934936779990605e-05
2019.0 1.526856390342823e-05
