1959.0 0.7199359531046459
1960.0 0.7199359531046459
1961.0 0.6450454686050107
1962.0 0.4858260124276837
1963.0 0.4858260124276837
1964.0 0.5893554149860117
1965.0 0.600038736498428
1966.0 0.8199595141700405
1967.0 0.5122330612606111
1968.0 0.6109568526678566
1969.0 0.7131507207739171
1970.0 0.8031562013590984
1971.0 0.5674259655788195
1972.0 0.8345724998127779
1973.0 0.3943878586695644
1974.0 0.542610324331556
1975.0 -0.2647835269271383
1976.0 0.6823571068952737
1977.0 0.44779875620777604
1978.0 0.6813881419149502
1979.0 0.7239973262032086
1980.0 0.6778425002800493
1981.0 0.4275392535392534
1982.0 0.4346387520525454
1983.0 0.5903906792795681
1984.0 0.49419707621917197
1985.0 0.5934007852612502
1986.0 0.7486059113300492
1987.0 0.2264652014652014
1988.0 0.6657523673914276
1989.0 0.11807724065455638
1990.0 0.24404670827461228
1991.0 0.6523826979472143
1992.0 0.36407559828853664
1993.0 -0.005451771294654097
1994.0 0.5407335907335907
1995.0 0.6919999999999998
1996.0 0.7995459522034836
1997.0 0.6989655966664575
1998.0 0.801076634248124
1999.0 0.8444717972441593
2000.0 0.3829701372074254
2001.0 0.7414372469635628
2002.0 1.2919847531435995
2003.0 0.8773093307528892
2004.0 0.5858868532313266
2005.0 0.8777871148459383
2006.0 1.075310274507305
2007.0 0.29061879297173415
2008.0 0.6402930402930402
2009.0 0.8538420240252328
2010.0 0.5497432799758382
2011.0 0.8495648767860489
2012.0 0.7241162227602906
2013.0 0.9460737812911728
2014.0 1.1730244530244527
2015.0 0.33418972332015806
2016.0 0.7427043544690602
2017.0 0.8941502424280591
2018.0 1.1400974534516306
2019.0 0.845658092789281
