Mass balance table: 1995 
ELA: 1435.3 
AAR: 42.1 % 
     Elev	Area             Bw	  bw	        Bs	  bs	        Bn	   bn
     (m)	(m^2)          (volume)	(w.eq.)	     (volume)	(e.eq.)	     (volume)	 (w.eq.)
1140	1160	3200	        5242.4	  2.69	        8617.2	  2.69	       -3374.7	  -1.05
1160	1180	7200	       10669.4	  2.69	       19399.0	  2.69	       -8729.6	  -1.21
1180	1200	18000	       18722.6	  2.69	       48373.9	  2.69	      -29651.2	  -1.65
1200	1220	36800	       28862.2	  2.65	       97516.5	  2.65	      -68654.3	  -1.87
1220	1240	51600	       40423.6	  2.57	      132644.6	  2.57	      -92221.0	  -1.79
1240	1260	63200	       40956.6	  2.47	      155949.6	  2.47	     -114993.1	  -1.82
1260	1280	84400	       32808.0	  2.35	      197943.3	  2.35	     -165135.3	  -1.96
1280	1300	82800	       43767.3	  2.21	      182891.5	  2.21	     -139124.2	  -1.68
1300	1320	94800	       49714.6	  2.10	      198974.3	  2.10	     -149259.7	  -1.57
1320	1340	152400	       49797.9	  1.99	      303098.3	  1.99	     -253300.3	  -1.66
1340	1360	264800	       94607.3	  1.69	      447933.3	  1.69	     -353325.9	  -1.33
1360	1380	325200	      163879.3	  1.50	      486914.0	  1.50	     -323034.7	  -0.99
1380	1400	252000	      160555.8	  1.64	      413435.2	  1.64	     -252879.4	  -1.00
1400	1420	118400	      121427.2	  1.57	      186337.6	  1.57	      -64910.4	  -0.55
1420	1440	72400	       94341.6	  1.44	      104339.7	  1.44	       -9998.1	  -0.14
1440	1460	68400	       73226.0	  1.29	       88116.2	  1.29	      -14890.2	  -0.22
1460	1480	85600	       70809.2	  1.14	       97835.8	  1.14	      -27026.6	  -0.32
1480	1500	152000	      156889.6	  0.98	      148210.8	  0.98	        8678.9	  +0.06
1500	1520	225200	      390285.3	  0.82	      184241.1	  0.82	      206044.2	  +0.91
1520	1540	106000	      161745.6	  0.78	       82608.0	  0.78	       79137.6	  +0.75
1540	1560	93600	      132529.6	  0.66	       61395.0	  0.66	       71134.6	  +0.76
1560	1580	83600	      129849.7	  0.57	       47334.0	  0.57	       82515.8	  +0.99
1580	1600	129600	      214499.8	  0.54	       69732.5	  0.54	      144767.3	  +1.12
1600	1620	122000	      233515.4	  0.58	       70554.2	  0.58	      162961.2	  +1.34
1620	1640	150800	      359699.3	  0.51	       76838.5	  0.51	      282860.8	  +1.88
1640	1660	148400	      435109.7	  0.49	       72096.0	  0.49	      363013.7	  +2.45
1660	1680	103200	      313024.6	  0.52	       54076.2	  0.52	      258948.4	  +2.51
1680	1700	68800	      213635.2	  0.54	       37374.1	  0.54	      176261.0	  +2.56
1700	1720	41200	      144916.8	  0.52	       21572.3	  0.52	      123344.5	  +2.99
1720	1740	6800	       29985.2	  0.45	        3093.0	  0.45	       26892.1	  +3.95

1140	1740	3212400	     4015497.0	  1.25	     4099445.6	  1.28	      -83948.6	  -0.03
