Mass balance table: 1998 
ELA: 1523.4 
AAR: 31.6 % 
     Elev	Area             Bw	  bw	        Bs	  bs	        Bn	   bn
     (m)	(m^2)          (volume)	(w.eq.)	     (volume)	(e.eq.)	     (volume)	 (w.eq.)
1140	1160	3200	        4345.2	  3.85	       12310.7	  3.85	       -7965.5	  -2.49
1160	1180	7200	        8758.8	  3.82	       27471.7	  3.82	      -18712.9	  -2.60
1180	1200	18000	       18527.0	  3.58	       64518.4	  3.58	      -45991.4	  -2.56
1200	1220	36800	       31852.0	  3.22	      118316.4	  3.22	      -86464.4	  -2.35
1220	1240	51600	       41232.7	  2.86	      147703.0	  2.86	     -106470.3	  -2.06
1240	1260	63200	       45290.2	  2.58	      163112.4	  2.58	     -117822.2	  -1.86
1260	1280	84400	       43068.1	  2.51	      211528.3	  2.51	     -168460.2	  -2.00
1280	1300	82800	       58598.5	  2.49	      205977.2	  2.49	     -147378.7	  -1.78
1300	1320	94800	       77502.1	  2.45	      232122.4	  2.45	     -154620.2	  -1.63
1320	1340	152400	       93941.3	  2.22	      338476.2	  2.22	     -244534.8	  -1.60
1340	1360	264800	      171077.2	  2.10	      556645.1	  2.10	     -385567.9	  -1.46
1360	1380	325200	      238849.1	  2.02	      657216.7	  2.02	     -418367.6	  -1.29
1380	1400	252000	      202278.1	  1.97	      497110.5	  1.97	     -294832.5	  -1.17
1400	1420	118400	      126491.4	  1.86	      220764.7	  1.86	      -94273.4	  -0.80
1420	1440	72400	       87507.0	  1.81	      130876.7	  1.81	      -43369.6	  -0.60
1440	1460	68400	       73677.6	  1.72	      117961.9	  1.72	      -44284.2	  -0.65
1460	1480	85600	       78224.2	  1.64	      140222.8	  1.64	      -61998.7	  -0.72
1480	1500	152000	      160573.9	  1.52	      231206.6	  1.52	      -70632.7	  -0.46
1500	1520	225200	      385802.0	  1.55	      349938.9	  1.55	       35863.1	  +0.16
1520	1540	106000	      191803.4	  1.60	      170024.9	  1.60	       21778.5	  +0.21
1540	1560	93600	      162064.8	  1.58	      147483.7	  1.58	       14581.1	  +0.16
1560	1580	83600	      143418.3	  1.55	      129713.3	  1.55	       13705.0	  +0.16
1580	1600	129600	      238883.1	  1.48	      192286.1	  1.48	       46597.0	  +0.36
1600	1620	122000	      248013.3	  1.46	      178082.4	  1.46	       69931.0	  +0.57
1620	1640	150800	      344070.5	  1.44	      216771.0	  1.44	      127299.5	  +0.84
1640	1660	148400	      384527.5	  1.47	      217464.8	  1.47	      167062.6	  +1.13
1660	1680	103200	      271781.8	  1.50	      154374.3	  1.50	      117407.5	  +1.14
1680	1700	68800	      181049.5	  1.53	      105185.6	  1.53	       75864.0	  +1.10
1700	1720	41200	      117295.5	  1.52	       62646.4	  1.52	       54649.2	  +1.33
1720	1740	6800	       22998.8	  1.45	        9864.7	  1.45	       13134.2	  +1.93

1140	1740	3212400	     4253503.1	  1.32	     6007377.9	  1.87	    -1753874.8	  -0.55
