Mass balance table: 1976 
ELA: 1399.7 
AAR: 50.3 % 
     Elev	Area             Bw	  bw	        Bs	  bs	        Bn	   bn
     (m)	(m^2)          (volume)	(w.eq.)	     (volume)	(e.eq.)	     (volume)	 (w.eq.)
1120	1140	2800	        4908.7	  2.48	        6951.9	  2.48	       -2043.2	  -0.73
1140	1160	8800	       13328.0	  2.50	       22004.0	  2.50	       -8676.0	  -0.99
1160	1180	12000	       14958.0	  2.53	       30413.3	  2.53	      -15455.3	  -1.29
1180	1200	21600	       25402.3	  2.57	       55560.3	  2.57	      -30157.9	  -1.40
1200	1220	39200	       46525.2	  2.61	      102140.9	  2.61	      -55615.7	  -1.42
1220	1240	54000	       60681.9	  2.64	      142744.7	  2.64	      -82062.8	  -1.52
1240	1260	67600	       58157.2	  2.66	      180133.5	  2.66	     -121976.4	  -1.80
1260	1280	86800	       79150.4	  2.53	      219945.0	  2.53	     -140794.6	  -1.62
1280	1300	79200	       91661.5	  2.27	      179463.7	  2.27	      -87802.2	  -1.11
1300	1320	92800	       70287.7	  2.22	      205635.6	  2.22	     -135347.9	  -1.46
1320	1340	158800	      115799.8	  2.18	      345489.6	  2.18	     -229689.8	  -1.45
1340	1360	276000	      250381.2	  2.05	      566565.0	  2.05	     -316183.8	  -1.15
1360	1380	322800	      371597.0	  1.92	      620180.5	  1.92	     -248583.5	  -0.77
1380	1400	232400	      334520.1	  1.85	      428818.0	  1.85	      -94297.8	  -0.41
1400	1420	107600	      198612.3	  1.82	      196099.0	  1.82	        2513.3	  +0.02
1420	1440	68400	      119411.3	  1.84	      126095.4	  1.84	       -6684.1	  -0.10
1440	1460	66800	      110657.7	  1.80	      120569.0	  1.80	       -9911.3	  -0.15
1460	1480	93600	      165411.8	  1.67	      156600.8	  1.67	        8811.0	  +0.09
1480	1500	170000	      393801.5	  1.48	      251417.0	  1.48	      142384.5	  +0.84
1500	1520	180800	      476588.0	  1.31	      237275.0	  1.31	      239313.1	  +1.32
1520	1540	102000	      261224.2	  1.24	      126121.4	  1.24	      135102.8	  +1.32
1540	1560	100000	      262174.3	  1.23	      122961.3	  1.23	      139213.0	  +1.39
1560	1580	119600	      343280.8	  1.14	      135784.6	  1.14	      207496.2	  +1.73
1580	1600	136800	      431164.3	  1.00	      136303.8	  1.00	      294860.6	  +2.16
1600	1620	145200	      501142.1	  0.85	      122896.0	  0.85	      378246.1	  +2.61
1620	1640	159600	      554304.1	  0.70	      111662.0	  0.70	      442642.1	  +2.77
1640	1660	113600	      412262.9	  0.57	       65058.3	  0.57	      347204.6	  +3.06
1660	1680	54800	      195487.9	  0.53	       29018.8	  0.53	      166469.1	  +3.04
1680	1700	45600	      142933.3	  0.56	       25744.7	  0.56	      117188.6	  +2.57
1700	1720	18000	       50780.8	  0.58	       10516.5	  0.58	       40264.3	  +2.24
1720	1740	3600	       12221.5	  0.48	        1745.0	  0.48	       10476.6	  +2.91
1740	1760	3600	       12198.1	  0.49	        1768.2	  0.49	       10430.0	  +2.90
1760	1780	2800	        9469.5	  0.50	        1394.3	  0.50	        8075.2	  +2.88
1780	1800	1600	        5302.8	  0.51	         817.0	  0.51	        4485.9	  +2.80

1120	1800	3148800	     6195788.5	  1.97	     5085893.8	  1.62	     1109894.7	  +0.35
