Mass balance table: 1962 
ELA: 1362.6 
AAR: 57.8 % 
     Elev	Area             Bw	  bw	        Bs	  bs	        Bn	   bn
     (m)	(m^2)          (volume)	(w.eq.)	     (volume)	(e.eq.)	     (volume)	 (w.eq.)
1080	1100	400	         535.6	  2.59	        1036.4	  2.59	        -500.8	  -1.25
1100	1120	15200	       20156.0	  2.52	       38348.7	  2.52	      -18192.7	  -1.20
1120	1140	22800	       29425.9	  2.49	       56796.3	  2.49	      -27370.4	  -1.20
1140	1160	23200	       29744.7	  2.40	       55585.8	  2.40	      -25841.1	  -1.11
1160	1180	20800	       26385.3	  2.21	       45964.9	  2.21	      -19579.6	  -0.94
1180	1200	27200	       34689.8	  1.96	       53405.8	  1.96	      -18716.1	  -0.69
1200	1220	40800	       48854.7	  1.75	       71261.0	  1.75	      -22406.2	  -0.55
1220	1240	52400	       49017.2	  1.59	       83399.5	  1.59	      -34382.3	  -0.66
1240	1260	62000	       50538.5	  1.51	       93517.4	  1.51	      -42978.9	  -0.69
1260	1280	83600	       59349.0	  1.37	      114252.4	  1.37	      -54903.4	  -0.66
1280	1300	94000	       70241.3	  1.19	      111611.6	  1.19	      -41370.4	  -0.44
1300	1320	92800	       86692.8	  1.10	      101795.7	  1.10	      -15102.9	  -0.16
1320	1340	122400	       96345.9	  1.03	      126191.5	  1.03	      -29845.6	  -0.24
1340	1360	230000	      139432.4	  1.00	      230015.3	  1.00	      -90582.9	  -0.39
1360	1380	316000	      212495.1	  0.99	      311369.8	  0.99	      -98874.7	  -0.31
1380	1400	280800	      194769.7	  0.98	      274985.9	  0.98	      -80216.2	  -0.29
1400	1420	180000	      158162.0	  0.97	      173783.8	  0.97	      -15621.8	  -0.09
1420	1440	106400	      112178.2	  0.87	       92244.5	  0.87	       19933.7	  +0.19
1440	1460	60400	       63688.6	  0.75	       45313.7	  0.75	       18374.9	  +0.30
1460	1480	75600	       79556.2	  0.63	       47641.6	  0.63	       31914.6	  +0.42
1480	1500	114400	      132241.3	  0.50	       57233.5	  0.50	       75007.8	  +0.66
1500	1520	238000	      329203.7	  0.25	       58365.3	  0.25	      270838.4	  +1.14
1520	1540	128800	      161017.7	  0.17	       22437.2	  0.17	      138580.4	  +1.08
1540	1560	110800	      129207.3	  0.20	       22076.1	  0.20	      107131.2	  +0.97
1560	1580	106000	      120059.5	  0.21	       22663.7	  0.21	       97395.9	  +0.92
1580	1600	150400	      239176.9	  0.14	       21499.8	  0.14	      217677.1	  +1.45
1600	1620	129600	      214859.8	  -0.01	       -1577.3	  -0.01	      216437.1	  +1.67
1620	1640	163600	      280160.9	  -0.07	      -11431.1	  -0.07	      291592.0	  +1.78
1640	1660	118000	      198738.5	  -0.11	      -13456.4	  -0.11	      212194.9	  +1.80
1660	1680	89600	      142612.1	  -0.15	      -13264.9	  -0.15	      155877.0	  +1.74
1680	1700	67600	      104683.5	  -0.18	      -11853.3	  -0.18	      116536.8	  +1.72
1700	1720	37200	       60465.6	  -0.21	       -7903.7	  -0.21	       68369.4	  +1.84
1720	1740	15600	       28063.5	  -0.25	       -3906.4	  -0.25	       31969.9	  +2.05

1080	1740	3376400	     3702749.2	  1.10	     2269403.9	  0.67	     1433345.2	  +0.42
