Mass balance table: 1952 
ELA: 1431.7 
AAR: 52.4 % 
     Elev	Area             Bw	  bw	        Bs	  bs	        Bn	   bn
     (m)	(m^2)          (volume)	(w.eq.)	     (volume)	(e.eq.)	     (volume)	 (w.eq.)
1080	1100	18400	       23727.3	  2.52	       46455.5	  2.52	      -22728.3	  -1.24
1100	1120	24000	       30107.5	  2.43	       58372.1	  2.43	      -28264.6	  -1.18
1120	1140	23600	       31237.1	  2.29	       54099.9	  2.29	      -22862.7	  -0.97
1140	1160	21600	       25779.4	  2.15	       46481.0	  2.15	      -20701.5	  -0.96
1160	1180	26800	       31999.4	  2.04	       54579.7	  2.04	      -22580.2	  -0.84
1180	1200	29200	       38516.6	  1.95	       56937.9	  1.95	      -18421.3	  -0.63
1200	1220	31200	       34006.3	  1.89	       58954.4	  1.89	      -24948.0	  -0.80
1220	1240	48800	       48528.5	  1.82	       88579.7	  1.82	      -40051.2	  -0.82
1240	1260	56000	       59487.0	  1.74	       97269.4	  1.74	      -37782.4	  -0.67
1260	1280	88800	       75275.3	  1.64	      145652.3	  1.64	      -70377.0	  -0.79
1280	1300	101200	       71242.6	  1.55	      156565.9	  1.55	      -85323.3	  -0.84
1300	1320	98800	       71381.0	  1.51	      149127.4	  1.51	      -77746.4	  -0.79
1320	1340	116400	       95931.8	  1.46	      169996.7	  1.46	      -74065.0	  -0.64
1340	1360	240400	      201503.2	  1.34	      321474.8	  1.34	     -119971.6	  -0.50
1360	1380	303200	      247605.7	  1.26	      383281.6	  1.26	     -135675.9	  -0.45
1380	1400	263600	      244973.3	  1.21	      319347.1	  1.21	      -74373.8	  -0.28
1400	1420	152800	      184089.4	  1.12	      171313.6	  1.12	       12775.8	  +0.08
1420	1440	102800	      150909.3	  1.04	      107205.2	  1.04	       43704.1	  +0.43
1440	1460	67600	       90069.5	  1.00	       67594.1	  1.00	       22475.3	  +0.33
1460	1480	70000	       76469.5	  0.97	       67934.9	  0.97	        8534.6	  +0.12
1480	1500	119200	      118584.0	  0.93	      111325.0	  0.93	        7259.0	  +0.06
1500	1520	246000	      352695.5	  0.89	      218824.3	  0.89	      133871.3	  +0.54
1520	1540	114400	      142058.1	  0.84	       96541.1	  0.84	       45517.0	  +0.40
1540	1560	101600	      121246.8	  0.81	       82167.9	  0.81	       39078.9	  +0.38
1560	1580	106800	      133538.3	  0.77	       82612.0	  0.77	       50926.4	  +0.48
1580	1600	115200	      160900.4	  0.74	       85080.5	  0.74	       75819.9	  +0.66
1600	1620	113600	      170805.5	  0.70	       79927.0	  0.70	       90878.5	  +0.80
1620	1640	195200	      322563.3	  0.67	      130258.1	  0.67	      192305.1	  +0.99
1640	1660	104000	      169110.4	  0.63	       65545.7	  0.63	      103564.8	  +1.00
1660	1680	73600	      117310.1	  0.60	       44215.3	  0.60	       73094.8	  +0.99
1680	1700	54800	       85025.1	  0.58	       31680.7	  0.58	       53344.4	  +0.97
1700	1720	39600	       55669.3	  0.56	       22070.1	  0.56	       33599.2	  +0.85
1720	1740	12000	       16949.0	  0.55	        6639.3	  0.55	       10309.6	  +0.86
1740	1760	8400	       12366.3	  0.54	        4545.8	  0.54	        7820.5	  +0.93
1760	1780	4800	        9124.9	  0.55	        2617.8	  0.55	        6507.1	  +1.36
1780	1800	5600	       10712.5	  0.53	        2990.9	  0.53	        7721.7	  +1.38
1800	1820	1200	        2356.5	  0.53	         633.2	  0.53	        1723.3	  +1.44

1080	1820	3301200	     3833855.8	  1.16	     3688897.7	  1.12	      144958.1	  +0.04
