Mass balance table: 1986 
ELA: 1444.9 
AAR: 40.2 % 
     Elev	Area             Bw	  bw	        Bs	  bs	        Bn	   bn
     (m)	(m^2)          (volume)	(w.eq.)	     (volume)	(e.eq.)	     (volume)	 (w.eq.)
1140	1160	3200	        4697.3	  2.54	        8112.6	  2.54	       -3415.3	  -1.07
1160	1180	7200	        9121.9	  2.53	       18239.0	  2.53	       -9117.1	  -1.27
1180	1200	18000	       20435.7	  2.53	       45509.6	  2.53	      -25074.0	  -1.39
1200	1220	36800	       41295.0	  2.52	       92735.5	  2.52	      -51440.4	  -1.40
1220	1240	51600	       52702.3	  2.51	      129384.8	  2.51	      -76682.5	  -1.49
1240	1260	63200	       51441.5	  2.47	      156384.6	  2.47	     -104943.2	  -1.66
1260	1280	84400	       58265.4	  2.36	      199188.8	  2.36	     -140923.4	  -1.67
1280	1300	82800	       76457.0	  2.25	      186029.6	  2.25	     -109572.6	  -1.32
1300	1320	94800	       99902.1	  2.23	      211470.9	  2.23	     -111568.8	  -1.18
1320	1340	152400	      103416.8	  2.16	      329290.5	  2.16	     -225873.7	  -1.48
1340	1360	264800	      172847.6	  2.04	      540771.8	  2.04	     -367924.3	  -1.39
1360	1380	325200	      270337.7	  2.00	      649069.5	  2.00	     -378731.8	  -1.16
1380	1400	252000	      243363.0	  1.97	      495832.4	  1.97	     -252469.3	  -1.00
1400	1420	118400	      165472.7	  1.92	      227838.3	  1.92	      -62365.6	  -0.53
1420	1440	72400	      115487.1	  1.84	      133154.0	  1.84	      -17666.9	  -0.24
1440	1460	68400	       94327.7	  1.74	      119155.8	  1.74	      -24828.1	  -0.36
1460	1480	85600	      102995.1	  1.67	      142747.2	  1.67	      -39752.0	  -0.46
1480	1500	152000	      230236.7	  1.56	      237129.5	  1.56	       -6892.8	  -0.05
1500	1520	225200	      491553.8	  1.33	      300538.7	  1.33	      191015.1	  +0.85
1520	1540	106000	      202075.5	  1.30	      137559.3	  1.30	       64516.2	  +0.61
1540	1560	93600	      175181.0	  1.36	      127397.1	  1.36	       47783.9	  +0.51
1560	1580	83600	      171782.9	  1.35	      113217.5	  1.35	       58565.4	  +0.70
1580	1600	129600	      286683.7	  1.22	      157970.0	  1.22	      128713.8	  +0.99
1600	1620	122000	      344792.8	  1.09	      133409.8	  1.09	      211382.9	  +1.73
1620	1640	150800	      484840.7	  1.04	      156521.5	  1.04	      328319.1	  +2.18
1640	1660	148400	      516869.8	  1.00	      148748.0	  1.00	      368121.8	  +2.48
1660	1680	103200	      365795.2	  0.98	      100998.0	  0.98	      264797.2	  +2.57
1680	1700	68800	      239686.9	  0.96	       65748.3	  0.96	      173938.7	  +2.53
1700	1720	41200	      152220.8	  0.95	       39115.6	  0.95	      113105.2	  +2.75
1720	1740	6800	       28460.5	  0.96	        6555.7	  0.96	       21904.8	  +3.22

1140	1740	3224000	     5398847.5	  1.67	     5413475.1	  1.68	      -14627.6	  -0.00
