Mass balance table: 1974 
ELA: 1473.3 
AAR: 40.3 % 
     Elev	Area             Bw	  bw	        Bs	  bs	        Bn	   bn
     (m)	(m^2)          (volume)	(w.eq.)	     (volume)	(e.eq.)	     (volume)	 (w.eq.)
1120	1140	8000	       11985.4	  2.21	       17650.0	  2.21	       -5664.6	  -0.71
1140	1160	12800	       17664.5	  2.29	       29359.2	  2.29	      -11694.7	  -0.91
1160	1180	13200	       15864.7	  2.48	       32745.5	  2.48	      -16880.8	  -1.28
1180	1200	22000	       22611.4	  2.62	       57656.2	  2.62	      -35044.8	  -1.59
1200	1220	38000	       35253.4	  2.59	       98363.9	  2.59	      -63110.6	  -1.66
1220	1240	50800	       46028.0	  2.51	      127483.0	  2.51	      -81455.0	  -1.60
1240	1260	63600	       56821.0	  2.45	      156092.8	  2.45	      -99271.8	  -1.56
1260	1280	83600	       57638.0	  2.45	      204419.4	  2.45	     -146781.4	  -1.76
1280	1300	94800	       70155.7	  2.33	      220429.9	  2.33	     -150274.2	  -1.59
1300	1320	88800	       89048.3	  2.14	      189913.1	  2.14	     -100864.8	  -1.14
1320	1340	136400	      110250.2	  2.11	      287969.6	  2.11	     -177719.4	  -1.30
1340	1360	246800	      163205.7	  2.07	      511967.6	  2.07	     -348761.9	  -1.41
1360	1380	318000	      267332.8	  1.87	      593802.6	  1.87	     -326469.8	  -1.03
1380	1400	249200	      228481.3	  1.84	      459704.6	  1.84	     -231223.3	  -0.93
1400	1420	130800	      161886.2	  1.75	      229016.0	  1.75	      -67129.8	  -0.51
1420	1440	75600	      111163.1	  1.69	      127875.2	  1.69	      -16712.0	  -0.22
1440	1460	62400	       84166.6	  1.66	      103376.0	  1.66	      -19209.4	  -0.31
1460	1480	77200	       97717.5	  1.53	      118443.2	  1.53	      -20725.6	  -0.27
1480	1500	152000	      217714.7	  1.33	      201630.9	  1.33	       16083.9	  +0.11
1500	1520	221600	      392575.8	  1.24	      273994.7	  1.24	      118581.1	  +0.54
1520	1540	103200	      178234.3	  1.26	      130532.9	  1.26	       47701.4	  +0.46
1540	1560	88800	      146744.3	  1.28	      113669.2	  1.28	       33075.1	  +0.37
1560	1580	104800	      179516.9	  1.25	      131284.9	  1.25	       48232.0	  +0.46
1580	1600	136400	      248391.3	  1.16	      158762.1	  1.16	       89629.2	  +0.66
1600	1620	138800	      270959.9	  1.09	      151375.3	  1.09	      119584.6	  +0.86
1620	1640	146800	      304050.9	  1.08	      158243.0	  1.08	      145807.9	  +0.99
1640	1660	106800	      226726.5	  1.09	      116625.8	  1.09	      110100.8	  +1.03
1660	1680	62400	      130492.0	  1.10	       68728.7	  1.10	       61763.3	  +0.99
1680	1700	49200	       95771.1	  1.14	       56090.2	  1.14	       39680.9	  +0.81
1700	1720	10800	       22708.0	  1.13	       12224.3	  1.13	       10483.7	  +0.97

1120	1720	3214000	     4339210.7	  1.35	     5189050.9	  1.61	     -849840.2	  -0.26
