Mass balance table: 1953 
ELA: 1502.6 
AAR: 43.5 % 
     Elev	Area             Bw	  bw	        Bs	  bs	        Bn	   bn
     (m)	(m^2)          (volume)	(w.eq.)	     (volume)	(e.eq.)	     (volume)	 (w.eq.)
1080	1100	18400	       18471.9	  4.12	       75736.2	  4.12	      -57264.3	  -3.11
1100	1120	24000	       23268.8	  4.09	       98277.1	  4.09	      -75008.3	  -3.13
1120	1140	23600	       23641.7	  4.07	       95974.7	  4.07	      -72332.9	  -3.06
1140	1160	21600	       24808.6	  4.02	       86884.8	  4.02	      -62076.2	  -2.87
1160	1180	26800	       32052.5	  3.95	      105905.6	  3.95	      -73853.0	  -2.76
1180	1200	29200	       36433.1	  3.85	      112313.3	  3.85	      -75880.2	  -2.60
1200	1220	31200	       38668.1	  3.76	      117314.5	  3.76	      -78646.4	  -2.52
1220	1240	48800	       59464.4	  3.69	      180270.9	  3.69	     -120806.5	  -2.48
1240	1260	56000	       65627.1	  3.64	      203616.6	  3.64	     -137989.6	  -2.46
1260	1280	88800	       88368.0	  3.56	      316070.9	  3.56	     -227702.9	  -2.56
1280	1300	101200	      122013.1	  3.43	      347386.5	  3.43	     -225373.4	  -2.23
1300	1320	98800	      124162.8	  3.27	      323003.9	  3.27	     -198841.0	  -2.01
1320	1340	116400	      109815.9	  3.11	      362159.8	  3.11	     -252343.9	  -2.17
1340	1360	240400	      202284.3	  2.88	      692860.5	  2.88	     -490576.2	  -2.04
1360	1380	303200	      288242.1	  2.63	      797108.0	  2.63	     -508865.9	  -1.68
1380	1400	263600	      330484.2	  2.46	      647146.5	  2.46	     -316662.4	  -1.20
1400	1420	152800	      252999.0	  2.40	      366647.4	  2.40	     -113648.4	  -0.74
1420	1440	102800	      213229.6	  2.35	      242026.4	  2.35	      -28796.7	  -0.28
1440	1460	67600	      152982.6	  2.30	      155489.8	  2.30	       -2507.3	  -0.04
1460	1480	70000	      150832.3	  2.21	      154980.5	  2.21	       -4148.2	  -0.06
1480	1500	119200	      256834.4	  2.07	      247067.3	  2.07	        9767.1	  +0.08
1500	1520	246000	      605530.4	  1.93	      473705.9	  1.93	      131824.5	  +0.54
1520	1540	114400	      285753.7	  1.81	      206817.8	  1.81	       78935.9	  +0.69
1540	1560	101600	      252231.6	  1.70	      173152.3	  1.70	       79079.2	  +0.78
1560	1580	106800	      269636.2	  1.62	      173087.4	  1.62	       96548.8	  +0.90
1580	1600	115200	      293344.2	  1.55	      178079.4	  1.55	      115264.8	  +1.00
1600	1620	113600	      294836.1	  1.47	      166853.8	  1.47	      127982.3	  +1.13
1620	1640	195200	      532807.5	  1.33	      258652.3	  1.33	      274155.2	  +1.40
1640	1660	104000	      276245.3	  1.14	      118281.1	  1.14	      157964.2	  +1.52
1660	1680	73600	      192091.9	  1.02	       74945.0	  1.02	      117146.9	  +1.59
1680	1700	54800	      139605.9	  0.93	       51031.2	  0.93	       88574.7	  +1.62
1700	1720	39600	       93645.0	  0.86	       33878.4	  0.86	       59766.6	  +1.51
1720	1740	12000	       29355.8	  0.84	       10050.3	  0.84	       19305.5	  +1.61
1740	1760	8400	       21145.0	  0.80	        6682.6	  0.80	       14462.4	  +1.72
1760	1780	4800	       14392.0	  0.81	        3881.9	  0.81	       10510.0	  +2.19
1780	1800	5600	       16817.7	  0.77	        4304.8	  0.77	       12513.0	  +2.23
1800	1820	1200	        3607.6	  0.74	         892.9	  0.74	        2714.7	  +2.26

1080	1820	3301200	     5935730.3	  1.80	     7662538.2	  2.32	    -1726807.9	  -0.52
